external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
EXT-2294,Fuentes Inc,sbailey@taylor-ramos.org,352.840.1322x34232,starter,119.42,,2024-01-07,,2026-06-05,25,79.7,0,0,83,0,SG,LegalTech,small,false,
EXT-2295,"Hines, Rodriguez and Smith",ctodd@rodriguez.net,001-307-314-0140,growth,334.47,12,2023-08-03,2024-08-01,2026-06-06,20,59.2,0,0,54,1,DE,FinTech,large,false,
EXT-2296,"Harris, Santana and Lopez",anthony24@bailey.org,589.611.9083,starter,174.98,,2023-11-10,,2026-06-02,28,80.6,0,1,42,0,NL,FinTech,small,false,
EXT-2297,Winters PLC,beltrancorey@knapp.info,(892)371-2566x383,growth,927.84,,2023-03-17,,2026-06-02,27,67.5,0,0,39,0,US,MarTech,large,false,
EXT-2298,Martinez-Rodriguez,tylerward@hawkins-williams.com,516.347.9473x8646,growth,861.34,,2024-01-16,,2026-06-07,23,72.0,3,4,97,0,SG,E-commerce,large,false,
EXT-2299,Crosby-Richardson,lutztravis@sanders.com,526-769-1215,free,0.00,,2022-10-10,,2026-01-18,1,51.6,1,5,9,0,GB,InsurTech,large,false,
EXT-2300,Larson Group,hallroger@ramirez-reeves.org,001-646-457-9678,enterprise,3527.95,,2022-10-11,,2026-05-28,18,61.7,0,0,,1,DE,HealthTech,mid,false,
EXT-2301,Rodriguez-King,ihall@garcia.com,902.969.5249x9118,starter,148.10,,2022-05-22,,2026-06-12,19,56.9,0,0,59,0,IN,HRTech,mid,false,
EXT-2302,Carter Group,iwagner@pacheco-fernandez.com,001-606-416-7567x700,enterprise,2786.28,24,2023-08-31,2025-08-01,2026-06-01,25,55.7,0,1,59,0,FR,EdTech,mid,false,
EXT-2303,Jordan-Edwards,hfreeman@leonard.org,678.728.0647x9695,growth,340.15,,2022-08-11,,2026-06-11,20,61.9,1,1,30,1,NL,E-commerce,mid,false,
EXT-2304,Johnson Inc,marybailey@silva.biz,565-656-5033,growth,723.18,12,2023-05-12,2024-05-01,2026-05-26,15,66.7,0,0,30,0,IN,InsurTech,large,false,
EXT-2305,"Miller, Watts and Melton",morganandrew@johnson-barrett.biz,001-886-840-7905,free,0.00,,2022-12-26,,2026-06-10,26,57.6,0,1,57,0,GB,LegalTech,small,false,
EXT-2306,Armstrong-Stokes,vazquezjamie@shaw-hubbard.com,(594)656-3718,growth,783.35,12,2023-10-31,2024-10-01,2026-06-03,25,91.8,0,0,58,0,CA,SaaS,large,false,
EXT-2307,Williams-Davies,nballard@rubio.org,741-598-7635x14846,growth,872.82,12,2022-11-06,2023-11-01,2026-06-09,27,95.1,0,0,47,0,US,MarTech,large,false,
EXT-2308,Morales-Weber,jpowers@ibarra.net,(297)537-4896,growth,616.12,,2023-06-22,,2026-06-06,19,62.2,0,0,58,0,SG,LegalTech,small,false,
EXT-2309,Ford-Allen,megan65@walters.com,924-993-6312x3034,growth,667.40,,2024-09-05,,2026-06-08,24,69.4,1,2,66,0,IN,EdTech,large,false,
EXT-2310,"Esparza, Henderson and Bullock",eriktaylor@clarke-ramirez.net,(307)800-1594,free,0.00,,2024-06-30,,2026-05-29,2,14.4,4,7,35,2,NL,InsurTech,large,true,2026-05-29
EXT-2311,Powers-Blackwell,uhahn@young.net,389-784-7139,starter,81.25,,2024-03-22,,2026-06-09,19,69.1,0,1,32,2,AU,HealthTech,large,false,
EXT-2312,Collier-Mclaughlin,selenarobinson@thompson.info,(449)707-8515x86734,starter,58.56,,2024-11-13,,2026-04-22,3,21.8,6,7,38,2,GB,FinTech,large,true,2025-02-28
EXT-2313,Baldwin-Underwood,brewerrebecca@skinner.com,001-234-886-4518x376,free,0.00,,2024-12-06,,2026-03-03,6,55.6,10,12,,3,FR,MarTech,small,true,2025-08-15
EXT-2314,Turner-Mayer,kennethvillarreal@moon.com,001-360-741-7765x612,starter,75.36,,2023-11-21,,2026-05-25,24,60.2,1,3,36,0,DE,E-commerce,large,false,
EXT-2315,Guzman-Li,shawn00@may.com,5634459112,growth,977.17,,2022-04-21,,2026-05-30,16,66.1,1,1,50,0,FR,HealthTech,mid,false,
EXT-2316,"Jennings, Sparks and Flores",irusso@thompson-watkins.com,531-365-2669x3008,growth,572.97,,2024-06-05,,2026-06-09,22,71.6,0,0,62,0,FR,LegalTech,mid,false,
EXT-2317,Gonzalez-Haynes,brandonwilliamson@green.org,508-667-7133,starter,194.13,,2024-05-09,,2026-06-09,21,83.9,0,1,66,0,FR,SaaS,mid,false,
EXT-2318,Francis-Reyes,mgates@carney.com,(326)220-4439x73597,starter,142.89,,2022-02-01,,2026-06-07,21,66.8,0,1,51,0,NL,LegalTech,small,false,
EXT-2319,Anderson-Morris,tmcdaniel@erickson-fitzgerald.com,218-200-5375,growth,386.54,12,2024-10-22,2025-10-01,2026-06-07,16,80.1,0,2,55,0,NL,InsurTech,small,false,
EXT-2320,Wagner-James,ilambert@williams.info,672-715-8624x15027,growth,450.93,12,2023-12-09,2024-12-01,2026-06-11,16,69.2,0,0,79,0,CA,LegalTech,mid,false,
EXT-2321,Campbell-Mcdowell,zachary62@doyle-henry.com,+1-970-632-0320,starter,84.24,,2023-06-18,,2026-05-17,25,71.5,2,2,73,0,NL,E-commerce,large,false,
EXT-2322,Mccarthy Group,carneysara@alexander.net,677.512.1513x4228,starter,68.57,,2022-10-24,,2026-03-17,1,30.3,7,9,-10,1,US,E-commerce,mid,false,
EXT-2323,"Bolton, Smith and Wang",robertjones@rhodes-clay.com,616-259-1520x1777,starter,159.32,,2024-02-22,,2026-03-14,5,7.1,5,13,-25,1,GB,SaaS,mid,true,2024-12-15
EXT-2324,Booker-Douglas,unguyen@meadows.com,+1-845-301-8961x6423,growth,488.60,12,2022-05-14,2023-05-01,2026-06-08,18,60.3,0,1,53,0,DE,E-commerce,large,false,
EXT-2325,Phelps and Sons,schan@goodwin.info,(849)325-1583x77674,starter,142.50,,2023-10-28,,2026-05-28,27,62.6,0,1,,0,FR,PropTech,mid,false,
EXT-2326,Shepherd-Austin,fmccoy@palmer.com,+1-427-688-1476x1742,starter,77.78,,2024-06-23,,2026-06-06,24,87.1,0,0,,0,BR,SaaS,small,false,
EXT-2327,Mills LLC,arnoldsamantha@rodriguez.org,254-391-8017x226,free,0.00,,2025-01-25,,2026-03-18,7,52.3,4,11,-20,0,BR,HRTech,mid,true,2025-07-19
EXT-2328,Mcdowell-Evans,ctodd@morton.com,221.894.1680,starter,104.26,,2022-08-25,,2026-06-08,24,68.6,2,2,80,0,CA,LegalTech,small,false,
EXT-2329,Smith Ltd,zstevens@church.org,+1-256-541-2203x103,enterprise,1942.44,12,2022-07-17,2023-07-01,2026-06-03,24,79.5,0,1,,0,FR,HealthTech,small,false,
EXT-2330,Wong-Santos,ywilkinson@lee.info,(801)222-7770x79334,growth,492.75,24,2023-04-11,2025-04-01,2026-06-08,16,76.9,1,1,78,0,CA,SaaS,large,false,
EXT-2331,Smith-Mccoy,fpetty@lane.com,767.389.9730x8069,starter,120.51,,2023-10-13,,2026-06-07,19,72.9,0,1,66,1,CA,SaaS,small,false,
EXT-2332,Orozco-Butler,nwilson@reed.com,001-637-857-3839x597,starter,105.84,,2023-12-30,,2026-04-28,4,24.0,2,7,40,5,GB,HealthTech,large,true,2025-04-20
EXT-2333,Whitaker-Nunez,laura29@campbell.com,+1-272-223-2971x6743,growth,711.41,,2023-08-25,,2026-06-07,17,57.7,2,3,73,0,CA,HealthTech,large,false,
EXT-2334,Ibarra-Kelly,greggvillarreal@johnson.org,618.437.4550,starter,72.11,,2024-04-08,,2026-04-18,5,44.6,3,6,7,5,IN,E-commerce,mid,true,2025-10-29
EXT-2335,"Russo, Munoz and Garcia",housesamuel@estes-campos.com,+1-691-980-8121x352,enterprise,4834.74,12,2023-02-12,2024-02-01,2026-05-16,17,78.9,1,2,,0,US,FinTech,large,false,
EXT-2336,"Jimenez, Harrell and Moore",matthew21@gonzales.com,875.748.2145,growth,837.17,12,2024-06-22,2025-06-01,2026-06-08,26,59.1,0,1,65,0,SG,E-commerce,small,false,
EXT-2337,"Ortega, Hernandez and Molina",icobb@gutierrez-ortiz.info,250.872.0811x55626,starter,156.45,,2024-06-19,,2026-04-16,3,15.3,5,5,,2,IN,PropTech,mid,true,2025-05-19
EXT-2338,Keller Ltd,rachelbrown@whitney.com,(968)745-5048x92673,starter,107.69,,2024-03-13,,2026-06-08,19,64.2,0,0,73,0,BR,HRTech,mid,true,2025-11-10
EXT-2339,"Sullivan, Gonzalez and Turner",medinapeter@singh.com,218.684.8520,growth,507.83,,2024-01-01,,2026-06-09,18,73.1,0,2,51,0,CA,InsurTech,large,false,
EXT-2340,Collier LLC,hbenitez@brown.com,501-574-9075,free,0.00,,2022-09-06,,2026-06-06,29,44.8,1,1,44,0,AU,PropTech,large,false,
EXT-2341,Evans-Estrada,jenniferstone@garcia.org,257.812.6611,enterprise,4945.84,24,2022-02-10,2024-02-01,2026-05-31,0,5.5,4,6,-2,3,DE,InsurTech,small,false,
EXT-2342,Alvarez Group,woodalicia@hansen.org,367.576.2282x7728,starter,191.38,,2025-02-13,,2026-04-22,7,15.5,5,6,,1,DE,E-commerce,small,false,
EXT-2343,Kennedy-Francis,sandra19@rodriguez-wood.com,9822154544,free,0.00,,2022-02-05,,2026-06-10,24,70.3,0,0,80,0,CA,LegalTech,small,false,
EXT-2344,Thomas PLC,twilliams@lewis-fuentes.info,6189510679,growth,626.60,12,2024-07-06,2025-07-01,2026-05-31,22,88.1,2,2,48,0,CA,MarTech,large,false,
EXT-2345,Harrington-Alvarez,kathleenwagner@gill-contreras.com,001-651-399-6636x580,growth,521.44,24,2024-02-15,2026-02-01,2026-06-07,20,74.1,0,2,48,0,CA,MarTech,large,false,
EXT-2346,Mann PLC,ann18@lee.net,001-409-283-7801,starter,90.05,,2022-07-05,,2026-06-04,23,68.6,0,0,7,0,US,MarTech,small,false,
EXT-2347,Buchanan-Sanchez,imiller@flores.com,662-460-8564x11182,starter,172.50,,2024-08-18,,2026-06-09,11,100.0,0,1,40,0,FR,LegalTech,small,false,
EXT-2348,Scott Inc,kristopherrussell@brown.com,6048615265,starter,195.66,,2023-05-25,,2026-04-05,8,17.2,1,7,17,2,CA,SaaS,large,true,2023-08-16
EXT-2349,Williams and Sons,trevorgoodwin@avery-adams.com,386.517.0630x489,enterprise,3925.98,,2022-04-12,,2026-06-09,20,98.7,0,0,62,0,IN,MarTech,large,false,
EXT-2350,"Pearson, Martinez and Carroll",omiller@harris.com,686.487.0079,starter,151.91,,2022-10-04,,2026-06-09,16,68.7,1,1,58,0,IN,E-commerce,small,false,
EXT-2351,Brown Group,carla65@lewis.com,001-789-714-1612x846,starter,197.18,,2024-12-28,,2026-05-30,22,71.1,1,1,53,0,DE,FinTech,mid,true,2026-02-27
EXT-2352,"Green, Mullins and Chavez",eileenmorris@stevens.com,9208970026,free,0.00,,2024-07-18,,2026-04-03,4,24.8,4,6,-6,0,CA,HealthTech,large,true,2024-12-14
EXT-2353,"Miller, Mcdowell and Curtis",staffordlisa@chambers-gomez.biz,+1-256-620-1753x703,starter,130.29,,2024-08-30,,2026-06-10,9,53.0,0,0,51,0,US,HRTech,small,false,
EXT-2354,"Morse, Howard and Davis",lindsey33@coffey-johnson.info,001-593-403-6149x872,starter,71.45,,2024-06-17,,2026-05-29,18,55.1,1,1,47,0,SG,HRTech,mid,false,
EXT-2355,Chapman Ltd,andersonsarah@ibarra.com,208.794.8706,starter,132.59,,2023-11-07,,2026-05-11,6,47.9,3,10,-21,3,CA,HRTech,small,true,2024-05-10
EXT-2356,Richard-Russell,fraziersteven@holmes-williams.com,7463875063,free,0.00,,2022-12-20,,2026-05-22,3,47.8,5,10,20,3,CA,FinTech,mid,true,2025-03-13
EXT-2357,"Aguirre, Mooney and Perez",prosario@martin.com,+1-710-276-0954x3173,starter,130.82,,2023-08-30,,2026-05-21,10,45.7,3,7,-33,1,GB,MarTech,small,true,2025-12-28
EXT-2358,Stone-Young,parsonschristine@garrett.com,200-665-1207,starter,158.43,,2025-01-21,,2026-06-08,19,84.9,1,2,73,0,NL,MarTech,small,false,
EXT-2359,"Sims, Jones and Byrd",phillipspatrick@williamson.com,+1-990-776-7699x150,starter,156.28,,2023-11-15,,2026-06-03,18,37.6,1,1,79,0,CA,MarTech,mid,false,
EXT-2360,"Lee, Garcia and Larson",watkinsmary@martinez.info,001-797-623-2002x496,growth,956.55,12,2024-03-11,2025-03-01,2026-06-07,28,55.6,0,1,35,0,GB,EdTech,mid,false,
EXT-2361,"Mcclure, Rowe and Hernandez",carrie45@holmes.com,5383806533,free,0.00,,2022-05-02,,2026-04-21,5,28.0,1,5,-8,1,US,SaaS,large,true,2024-02-19
EXT-2362,Lopez-Alvarez,vgreene@knight.com,(917)507-3033,starter,135.81,,2024-12-10,,2025-10-15,3,8.9,3,5,21,2,BR,SaaS,mid,true,2025-10-18
EXT-2363,Castillo LLC,lharris@cox.com,2812247395,starter,99.70,,2024-05-22,,2026-06-06,22,63.4,1,3,74,0,IN,PropTech,small,false,
EXT-2364,Gonzalez and Sons,nicolehiggins@abbott-sanchez.com,5246102615,free,0.00,,2025-01-23,,2026-03-11,3,23.8,5,7,7,1,FR,LegalTech,mid,true,2025-05-31
EXT-2365,Allen-Pacheco,shelleyrowland@keith.com,(533)286-5596,enterprise,3317.02,24,2024-04-19,2026-04-01,2026-06-09,25,65.9,1,2,31,0,DE,EdTech,large,false,
EXT-2366,"Matthews, Dickerson and Phillips",markbrown@salas-york.org,931.479.1286x8578,enterprise,3794.44,24,2022-08-23,2024-08-01,2026-03-02,3,33.5,3,8,-21,3,BR,E-commerce,mid,true,2024-11-05
EXT-2367,Marquez-Fox,fbaldwin@adams-morales.org,+1-403-733-7363x4669,free,0.00,,2023-08-23,,2026-05-30,29,81.6,0,1,82,2,AU,InsurTech,large,false,
EXT-2368,Pierce-Taylor,phillipsapril@silva.net,+1-256-477-6657x546,growth,543.51,12,2024-09-23,2025-09-01,2026-06-09,16,57.6,0,0,66,0,AU,PropTech,large,false,
EXT-2369,Hall-Brewer,rachel48@payne.com,711-650-8353,growth,939.46,24,2024-04-19,2026-04-01,2026-06-08,20,60.7,0,0,36,0,CA,PropTech,large,false,
EXT-2370,Mcgee-Mack,james92@singh.com,956-569-0782x6333,starter,152.76,,2023-04-30,,2026-06-07,20,63.5,0,0,84,0,IN,FinTech,large,false,
EXT-2371,"Matthews, Tran and Harrison",fpeterson@singleton-patterson.biz,677.280.5292,growth,859.95,12,2024-06-10,2025-06-01,2026-05-31,17,78.6,1,1,65,0,US,HRTech,large,false,
EXT-2372,Cochran-Flowers,jeremiah66@medina.com,(525)899-9966,starter,52.47,,2022-04-03,,2026-05-31,14,92.1,0,0,69,0,SG,PropTech,mid,false,
EXT-2373,Ferguson and Sons,krodriguez@fowler-torres.com,382-809-7023,enterprise,1918.71,,2024-10-17,,2026-06-09,21,68.3,0,0,56,1,FR,E-commerce,small,false,
EXT-2374,Harris-Carter,gibsonmiguel@jackson.biz,(412)586-7163,starter,106.88,,2022-05-16,,2026-05-21,17,69.6,0,2,56,0,AU,MarTech,mid,false,
EXT-2375,Reynolds-Mckinney,kmoore@matthews-shaw.info,930-927-1693x859,starter,137.24,,2023-05-12,,2026-06-06,20,78.9,0,0,47,0,IN,PropTech,large,false,
EXT-2376,Johnston-Mclaughlin,debbie75@kirby.com,(632)696-7629x16032,starter,163.46,,2024-08-12,,2026-05-01,6,6.4,0,8,-32,2,AU,LegalTech,mid,true,2025-05-24
EXT-2377,"Hendricks, Wolfe and Bowen",reginajenkins@martinez.net,001-756-872-4380x701,starter,127.37,,2024-12-19,,2026-04-13,4,20.4,5,5,41,2,CA,InsurTech,large,true,2025-08-12
EXT-2378,Sanders Inc,danny25@goodman.net,+1-837-427-4220x9124,growth,412.36,,2023-04-27,,2026-03-02,5,38.4,0,8,,4,AU,HealthTech,small,true,2025-04-22
EXT-2379,Powers Inc,eric52@klein.net,270.281.6470,starter,194.15,,2023-10-21,,2026-06-09,27,63.9,0,2,43,0,AU,FinTech,small,false,
EXT-2380,Wang-Mcfarland,regina31@fisher.com,313.712.2068,starter,87.56,,2024-08-22,,2026-06-11,25,67.9,0,0,77,0,FR,SaaS,small,false,
EXT-2381,Hart-Lopez,sarahfoster@martinez-lewis.com,220-365-0637x31495,growth,508.98,,2022-12-30,,2026-06-11,21,62.8,0,2,43,0,NL,E-commerce,mid,false,
EXT-2382,Jenkins PLC,gbird@herrera.com,219-956-2525x715,growth,314.80,12,2022-10-09,2023-10-01,2026-06-09,20,66.8,0,1,59,0,IN,SaaS,small,false,
EXT-2383,Dixon-Harmon,hallchristina@parker.biz,001-539-910-2574x326,enterprise,3097.78,,2022-09-13,,2026-06-10,21,97.9,0,0,,0,US,PropTech,mid,false,
EXT-2384,"Wiley, Taylor and Stewart",meyertiffany@hess.com,333-980-3396x85270,starter,158.39,,2024-03-24,,2026-05-29,20,61.6,0,0,50,1,IN,HRTech,small,false,
EXT-2385,Mckay Inc,shawnamartinez@watkins.com,916.574.2336x29344,growth,660.88,12,2023-03-15,2024-03-01,2026-06-04,24,58.2,1,2,80,0,DE,FinTech,small,false,
EXT-2386,Huffman-Olson,raymond27@henderson-lynch.biz,001-827-906-6149x828,growth,524.63,,2023-07-08,,2026-06-07,21,75.3,0,1,79,0,NL,PropTech,mid,false,
EXT-2387,Chavez-Brooks,ijones@harrison.com,357.866.6567x49160,growth,921.48,12,2022-05-19,2023-05-01,2026-06-09,16,56.6,1,1,74,0,AU,HRTech,large,false,
EXT-2388,"Martin, Hines and Krueger",william75@brown.com,470.650.2497,starter,53.79,,2022-04-14,,2026-05-18,24,63.8,0,2,64,0,AU,FinTech,small,true,2024-09-09
EXT-2389,Guzman Ltd,alexanderwise@dawson.com,336.726.4488x69461,starter,49.59,,2024-03-13,,2026-05-04,3,38.0,1,5,10,0,US,SaaS,mid,true,2025-06-26
EXT-2390,Adams and Sons,ahale@velasquez.com,468-464-6225,starter,167.35,,2022-08-28,,2026-03-19,7,19.9,5,6,-11,3,CA,HealthTech,small,true,2025-11-07
EXT-2391,Tucker PLC,hayeslisa@harris.com,001-334-767-9121x416,free,0.00,,2023-07-08,,2026-03-11,2,21.4,2,7,-24,4,IN,SaaS,mid,true,2024-03-22
EXT-2392,Richards Group,gchambers@brown.org,9139806984,starter,80.87,,2023-04-01,,2026-06-06,27,79.4,0,2,43,0,SG,LegalTech,small,false,
EXT-2393,Munoz-Rogers,yvonne35@ross.com,607-562-0918,growth,914.82,,2023-11-09,,2026-06-09,27,55.6,1,3,49,0,NL,MarTech,large,false,
EXT-2394,Hayes-Parks,qrobertson@smith.com,3507573976,free,0.00,,2024-04-27,,2026-02-27,2,8.0,5,5,11,1,GB,HealthTech,large,true,2025-06-29
EXT-2395,Crosby-David,shatfield@navarro.org,628.998.0271,free,0.00,,2022-02-15,,2026-06-05,17,72.9,1,2,52,0,SG,InsurTech,small,false,
EXT-2396,Mosley Inc,pbates@lewis.com,960-325-6434,growth,825.39,12,2022-09-09,2023-09-01,2026-06-08,16,92.1,1,2,72,0,FR,FinTech,mid,false,
EXT-2397,"Taylor, Nichols and Swanson",popemarvin@huynh.com,+1-356-768-6334x1411,growth,733.45,24,2022-10-04,2024-10-01,2026-05-28,16,68.7,0,1,53,1,DE,PropTech,small,false,
EXT-2398,"Vargas, Lopez and Mcmahon",david56@mclaughlin.com,(965)752-8993x1608,growth,495.88,,2022-01-18,,2026-06-09,27,63.0,1,1,84,0,GB,HRTech,large,false,
EXT-2399,Cabrera LLC,vincentbryant@campbell.com,+1-254-781-4973x746,starter,93.27,,2022-01-07,,2026-06-10,30,84.4,0,0,54,0,FR,FinTech,large,false,
EXT-2400,Carey and Sons,isabellawilliams@gates.biz,620-686-5675x6618,starter,185.94,,2024-06-07,,2026-06-10,23,70.6,0,1,99,0,FR,InsurTech,mid,false,
EXT-2401,"Leblanc, Haynes and Kelley",andersonkaren@glenn.com,729.327.7423x330,starter,66.74,,2024-10-03,,2026-06-02,2,29.1,8,10,,2,FR,HRTech,small,false,
EXT-2402,"Floyd, Garrison and Bennett",kshelton@davis.com,2183596263,growth,877.89,12,2024-12-09,2025-12-01,2026-06-09,28,86.9,2,2,69,0,AU,E-commerce,mid,false,
EXT-2403,Sanders LLC,denisebennett@esparza.info,+1-264-975-0111x1783,free,0.00,,2024-11-26,,2026-06-07,20,73.9,0,1,26,0,US,EdTech,mid,false,
EXT-2404,Benson-Davis,patrickcooke@hamilton.com,001-382-560-6888x718,starter,103.09,,2025-02-21,,2026-05-15,7,50.5,3,9,-5,1,NL,HealthTech,large,false,
EXT-2405,"Merritt, White and George",adamwest@martinez-anderson.com,+1-821-284-0118x4582,free,0.00,,2022-01-29,,2026-01-13,5,10.8,4,7,29,4,NL,InsurTech,mid,true,2024-08-09
EXT-2406,Turner PLC,donna72@henry.com,+1-488-531-0303x243,growth,317.10,,2023-12-06,,2026-06-08,19,85.9,0,0,70,0,GB,EdTech,large,false,
EXT-2407,"Howard, Anderson and Dean",piercejorge@mckee.com,+1-462-783-1435x9892,starter,127.32,,2023-12-24,,2026-06-12,20,51.1,0,1,81,0,SG,EdTech,small,false,
EXT-2408,Gray-Maynard,chrismartinez@sutton.com,315-454-2340x16361,starter,150.56,,2024-11-23,,2026-06-12,17,87.1,0,2,70,0,CA,FinTech,mid,false,
EXT-2409,"Chandler, Parker and Nicholson",wdavis@armstrong.com,8259625889,growth,623.85,24,2024-11-09,2026-11-01,2026-06-07,21,66.9,1,1,33,0,FR,HRTech,small,false,
EXT-2410,"Anderson, Smith and Palmer",dianethomas@moss.com,001-839-567-2757x844,starter,160.77,,2022-01-12,,2026-06-09,22,61.8,0,1,5,1,BR,LegalTech,small,false,
EXT-2411,Reid-Miller,richard51@miller.com,001-401-948-7068,enterprise,3590.05,24,2024-06-05,2026-06-01,2026-06-08,19,56.6,0,0,,0,AU,E-commerce,small,true,2025-02-06
EXT-2412,Robertson-Cuevas,sullivanchristina@smith.com,489.309.7283,growth,843.56,,2024-02-29,,2026-05-22,18,71.7,0,1,75,0,GB,HealthTech,mid,false,
EXT-2413,Franco-Palmer,hendersonnicholas@booker-morgan.com,+1-814-547-4430,growth,944.07,24,2023-09-16,2025-09-01,2026-06-04,14,52.8,0,0,,0,IN,SaaS,small,false,
EXT-2414,Hickman-Haley,wallspatricia@brown-smith.info,345-410-5265x01673,starter,51.01,,2024-06-23,,2025-11-24,6,34.9,3,7,-2,0,DE,MarTech,large,false,
EXT-2415,Martinez-Freeman,kaylawright@foster-evans.biz,(884)217-7225,growth,627.86,24,2024-05-13,2026-05-01,2026-06-04,17,70.3,1,1,43,1,BR,SaaS,mid,false,
EXT-2416,Stephenson-Fletcher,lopezbilly@fisher-rivera.com,(437)741-6787,growth,578.74,,2022-03-01,,2026-06-09,22,43.4,1,1,68,0,BR,HRTech,large,false,
EXT-2417,Shaw-Mclean,ganderson@martinez.net,6306569067,growth,833.12,12,2022-01-27,2023-01-01,2026-06-03,19,78.3,0,0,81,1,SG,EdTech,large,false,
EXT-2418,Miller-Patterson,jessicalopez@wang-lin.com,+1-863-271-8923x9231,growth,659.24,,2024-09-30,,2026-06-04,28,62.3,1,2,93,1,NL,HealthTech,small,false,
EXT-2419,Mooney-Hickman,msmith@lin.biz,743.635.6708x60414,starter,79.49,,2022-11-26,,2026-05-13,8,36.1,3,8,,1,GB,HealthTech,mid,true,2024-11-10
EXT-2420,Dawson-Wright,whiteaaron@garner.org,362-247-5541,enterprise,3969.31,,2023-04-04,,2026-06-07,21,51.1,0,1,51,0,CA,E-commerce,small,false,
EXT-2421,"Arnold, Atkins and Rivera",julia98@watson.biz,912-391-0933,growth,980.37,24,2023-03-22,2025-03-01,2026-06-08,17,77.6,0,0,74,0,GB,HealthTech,small,false,
EXT-2422,Mcmahon PLC,kevin73@le.net,001-248-455-7161x768,growth,827.31,24,2022-07-01,2024-07-01,2026-06-07,16,79.8,0,0,34,0,SG,PropTech,large,false,
EXT-2423,"Hill, Ponce and Roberts",bauerheather@olsen.net,627-586-8669,starter,60.53,,2023-12-08,,2026-05-29,23,70.5,0,1,53,1,GB,EdTech,small,false,
EXT-2424,Smith PLC,brittanysmith@gibson.com,544.681.2308,enterprise,2115.62,,2023-09-01,,2026-06-12,23,81.7,0,1,26,0,BR,EdTech,mid,false,
EXT-2425,Bowman LLC,josephgibbs@whitney.com,8596551842,growth,972.61,,2022-12-15,,2026-06-10,29,69.2,0,1,61,0,DE,InsurTech,mid,false,
EXT-2426,Galloway-Garrett,hollowayjeffrey@thompson-bonilla.net,+1-891-464-9837x3543,starter,143.38,,2022-02-04,,2026-06-09,24,100.0,1,2,63,0,GB,SaaS,small,false,
EXT-2427,Hall-Barber,eddie71@white-lopez.com,897.524.0422,free,0.00,,2022-01-13,,2026-06-08,21,64.4,0,0,60,0,IN,SaaS,mid,false,
EXT-2428,Thomas Group,spencerbrewer@garcia-rose.com,+1-416-260-1002x314,growth,840.34,,2025-02-28,,2026-06-12,11,66.0,1,1,18,0,GB,EdTech,small,false,
EXT-2429,Rosario Inc,melissa13@castillo.info,(345)272-3084,starter,190.57,,2023-05-26,,2026-06-06,21,54.2,0,0,65,0,FR,MarTech,large,false,
EXT-2430,Garcia LLC,huntmary@smith.com,966.425.4361,enterprise,4101.12,,2024-05-14,,2026-06-10,24,100.0,0,0,59,0,SG,PropTech,small,false,
EXT-2431,Walker LLC,charles51@mclean-gillespie.com,+1-622-768-5926x249,starter,157.62,,2022-07-30,,2026-06-08,23,49.7,0,0,56,0,GB,PropTech,small,false,
EXT-2432,Nelson Group,sarah10@strickland.com,(467)371-1964,growth,483.78,24,2023-04-17,2025-04-01,2026-06-02,20,54.8,1,2,40,0,NL,LegalTech,small,false,
EXT-2433,Cooley-White,fgomez@olson-dudley.org,+1-552-836-6878x8788,free,0.00,,2025-01-21,,2026-05-27,27,59.4,0,2,85,0,BR,HealthTech,mid,false,
EXT-2434,Carpenter Group,jacquelineyoung@harris.com,+1-972-410-5524,starter,187.62,,2022-06-12,,2026-04-21,2,4.5,2,4,-31,2,FR,InsurTech,mid,true,2024-11-11
EXT-2435,"Bonilla, Durham and Sanchez",briantaylor@padilla.biz,(301)591-7920x252,starter,86.61,,2023-04-13,,2026-06-11,18,80.7,0,0,81,0,SG,PropTech,large,false,
EXT-2436,Smith Group,kathyharrison@adkins.com,465.270.4120x0928,growth,861.44,,2022-12-11,,2026-06-03,16,93.7,0,0,3,0,CA,HRTech,large,false,
EXT-2437,Wall-Frazier,qspencer@shaw.com,318-962-3690x362,starter,116.90,,2024-10-30,,2026-05-24,18,49.4,0,1,56,0,BR,HealthTech,large,false,
EXT-2438,Edwards-May,zmartin@lucas-lee.com,315-395-0342,free,0.00,,2024-01-24,,2026-04-16,5,70.2,1,8,,1,NL,SaaS,small,false,
EXT-2439,Harper LLC,andrealittle@allen.org,001-209-770-0514,growth,872.83,,2022-11-28,,2026-05-02,3,10.3,0,6,-13,1,IN,EdTech,small,true,2024-10-21
EXT-2440,Benjamin-Porter,karen52@leonard.net,682-409-6790,free,0.00,,2023-03-23,,2026-03-24,5,42.7,2,2,22,4,IN,E-commerce,large,true,2025-05-15
EXT-2441,Fleming Inc,cisnerosjesse@aguirre.com,001-228-889-8572x545,enterprise,2081.60,,2022-07-02,,2026-06-09,23,73.4,0,1,,0,BR,InsurTech,mid,true,2022-10-02
EXT-2442,Clark PLC,rubioashley@davis-smith.com,+1-317-617-5242,growth,326.44,,2024-01-30,,2026-06-02,19,51.7,0,0,92,0,GB,MarTech,large,false,
